trade_id,entry_time,symbol,signal_kind,side,entry_price,target_price,quantity,exit_time,exit_reason,exit_price,net_pnl,tick_count_term,runup_5s_term,runup_10s_term,drawdown_5s_term,drawdown_10s_term,mfe_term,mae_term,first_plus_0_5_sec_term,first_minus_1_sec_term,is_tail,is_win,weak_confirm10_term,sharp_dd10_term
BFO:SENSEX2631976900PE|2026-03-18T11:10:10.706537,2026-03-18 11:10:10.706537,BFO:SENSEX2631976900PE,,PUT,537.8,540.8,1060.0,2026-03-18 11:11:23.769876,TARGET_HIT,540.8,3180.0,48.0,-3.5499999999999545,-3.5499999999999545,-7.649999999999977,-11.849999999999909,1.8000000000000682,-16.899999999999977,70.293463,0.293463,False,True,True,True
BFO:SENSEX2631977000PE|2026-03-18T11:35:12.741004,2026-03-18 11:35:12.741004,BFO:SENSEX2631977000PE,,PUT,570.35,573.35,1000.0,2026-03-18 11:35:22.619775,TARGET_HIT,573.35,3000.0,4.0,-1.0500000000000682,2.0,-1.8999999999999773,-1.8999999999999773,2.0,-1.8999999999999773,5.258996,0.258996,False,True,False,False
BFO:SENSEX2631976700CE|2026-03-18T11:40:03.328264,2026-03-18 11:40:03.328264,BFO:SENSEX2631976700CE,,CALL,473.6,476.6,1220.0,2026-03-18 11:40:06.622977,TARGET_HIT,476.6,3660.0,3.0,5.149999999999977,5.149999999999977,2.0,2.0,5.149999999999977,2.0,0.671736,,False,True,False,False
BFO:SENSEX2631976700CE|2026-03-18T11:45:06.418718,2026-03-18 11:45:06.418718,BFO:SENSEX2631976700CE,,CALL,512.2,515.2,1120.0,2026-03-18 11:57:09.672755,MANUAL_EXIT,493.6,-20832.000000000025,516.0,-3.400000000000034,-1.900000000000034,-4.600000000000023,-4.600000000000023,36.34999999999991,-37.05000000000007,10.581282,2.581282,True,False,True,True
BFO:SENSEX2631977000PE|2026-03-18T12:00:00.738284,2026-03-18 12:00:00.738284,BFO:SENSEX2631977000PE,,PUT,548.9,551.9,1040.0,2026-03-18 12:00:55.051785,TARGET_HIT,551.9,3120.0,38.0,-0.35000000000002274,-0.35000000000002274,-9.600000000000023,-9.600000000000023,2.6000000000000227,-9.75,29.261716,1.261716,False,True,True,True
BFO:SENSEX2631976600CE|2026-03-18T12:15:07.192061,2026-03-18 12:15:07.192061,BFO:SENSEX2631976600CE,,CALL,485.5,488.5,1180.0,2026-03-18 12:16:26.855948,TARGET_HIT,488.5,3540.0,52.0,-5.5,-5.149999999999977,-8.649999999999977,-8.649999999999977,3.6999999999999886,-8.699999999999989,53.807939,1.807939,False,True,True,True
BFO:SENSEX2631976900PE|2026-03-18T12:25:11.177686,2026-03-18 12:25:11.177686,BFO:SENSEX2631976900PE,,PUT,510.8,513.8,1120.0,2026-03-18 12:25:13.421883,TARGET_HIT,513.8,3359.9999999999363,2.0,4.949999999999989,4.949999999999989,2.5500000000000114,2.5500000000000114,4.949999999999989,2.5500000000000114,0.822314,,False,True,False,False
BFO:SENSEX2631976500CE|2026-03-18T12:35:11.920044,2026-03-18 12:35:11.920044,BFO:SENSEX2631976500CE,,CALL,529.95,532.95,1080.0,2026-03-18 12:35:16.414624,TARGET_HIT,532.95,3240.0,1.0,-1.150000000000091,-1.150000000000091,-1.150000000000091,-1.150000000000091,-1.150000000000091,-1.150000000000091,,2.079956,False,True,True,False
BFO:SENSEX2631976900PE|2026-03-18T12:55:06.543078,2026-03-18 12:55:06.543078,BFO:SENSEX2631976900PE,,PUT,541.45,544.45,1060.0,2026-03-18 12:55:50.075517,TARGET_HIT,544.45,3180.0,29.0,3.0499999999999545,3.0499999999999545,-0.7000000000000455,-0.7000000000000455,3.0499999999999545,-5.25,2.456922,10.456922,False,True,False,False
BFO:SENSEX2631976600CE|2026-03-18T13:05:03.619061,2026-03-18 13:05:03.619061,BFO:SENSEX2631976600CE,,CALL,488.7,491.7,1180.0,2026-03-18 13:06:04.764346,TIME_STOP_AFTER_1PM,485.2,-4130.0,42.0,51.349999999999966,51.349999999999966,-1.75,-1.75,51.349999999999966,-14.0,1.380939,0.380939,False,False,False,False
BFO:SENSEX2631976700CE|2026-03-18T13:25:03.262838,2026-03-18 13:25:03.262838,BFO:SENSEX2631976700CE,,CALL,488.25,491.25,1180.0,2026-03-18 13:25:05.477896,TARGET_HIT,491.25,3540.0,1.0,0.8000000000000114,0.8000000000000114,0.8000000000000114,0.8000000000000114,0.8000000000000114,0.8000000000000114,1.737162,,False,True,True,False
BFO:SENSEX2631977100PE|2026-03-18T13:30:10.858110,2026-03-18 13:30:10.858110,BFO:SENSEX2631977100PE,,PUT,549.45,552.45,1040.0,2026-03-18 13:30:17.483967,TARGET_HIT,552.45,3120.0,4.0,1.75,3.25,0.34999999999990905,0.34999999999990905,3.25,0.34999999999990905,3.14189,,False,True,False,False
BFO:SENSEX2631976700CE|2026-03-18T13:45:01.323980,2026-03-18 13:45:01.323980,BFO:SENSEX2631976700CE,,CALL,498.3,501.3,1160.0,2026-03-18 13:45:57.302533,TARGET_HIT,501.3,3480.0,34.0,-2.5500000000000114,-2.5500000000000114,-13.150000000000034,-13.150000000000034,3.8999999999999773,-14.100000000000023,51.67602,1.67602,False,True,True,True
BFO:SENSEX2631977100PE|2026-03-18T13:50:04.288209,2026-03-18 13:50:04.288209,BFO:SENSEX2631977100PE,,PUT,531.05,534.05,1080.0,2026-03-18 13:50:07.580083,TARGET_HIT,534.05,3240.0,2.0,1.0,1.0,-0.4499999999999318,-0.4499999999999318,1.0,-0.4499999999999318,2.711791,,False,True,False,False
BFO:SENSEX2631976800CE|2026-03-18T13:55:19.327971,2026-03-18 13:55:19.327971,BFO:SENSEX2631976800CE,,CALL,448.05,451.05,1280.0,2026-03-18 13:55:22.627057,TARGET_HIT,451.05,3840.0,2.0,5.949999999999989,5.949999999999989,1.3000000000000114,1.3000000000000114,5.949999999999989,1.3000000000000114,1.672029,,False,True,False,False
BFO:SENSEX2631977100PE|2026-03-18T14:05:16.237432,2026-03-18 14:05:16.237432,BFO:SENSEX2631977100PE,,PUT,542.1,545.1,1060.0,2026-03-18 14:06:08.150207,TARGET_HIT,545.1,3180.0,34.0,1.0499999999999545,1.0499999999999545,0.2999999999999545,-1.4500000000000455,2.0499999999999545,-8.550000000000068,3.762568,6.762568,False,True,False,False
BFO:SENSEX2631976700CE|2026-03-18T14:10:07.483277,2026-03-18 14:10:07.483277,BFO:SENSEX2631976700CE,,CALL,461.6,464.6,1240.0,2026-03-18 14:10:08.582066,TARGET_HIT,464.6,3720.0,,,,,,,,,,False,True,False,False
BFO:SENSEX2631977100PE|2026-03-18T14:15:03.846456,2026-03-18 14:15:03.846456,BFO:SENSEX2631977100PE,,PUT,552.95,555.95,1040.0,2026-03-18 14:15:42.715661,TARGET_HIT,555.95,3120.0,30.0,0.1999999999999318,2.0499999999999545,-88.00000000000006,-88.00000000000006,3.0,-88.00000000000006,9.153544,0.153544,False,True,False,True
BFO:SENSEX2631976700CE|2026-03-18T14:20:03.230341,2026-03-18 14:20:03.230341,BFO:SENSEX2631976700CE,,CALL,473.5,476.5,1220.0,2026-03-18 14:20:05.496843,TARGET_HIT,476.5,3660.0,1.0,1.5500000000000114,1.5500000000000114,1.5500000000000114,1.5500000000000114,1.5500000000000114,1.5500000000000114,1.769659,,False,True,False,False
BFO:SENSEX2631976800CE|2026-03-18T14:25:39.954065,2026-03-18 14:25:39.954065,BFO:SENSEX2631976800CE,,CALL,434.9,437.9,1320.0,2026-03-18 14:25:44.429652,TARGET_HIT,437.9,3960.0,1.0,2.1000000000000227,2.1000000000000227,2.1000000000000227,2.1000000000000227,2.1000000000000227,2.1000000000000227,3.045935,,False,True,False,False
