trade_id,date,symbol,signal_kind,side,entry_time,exit_time,entry_price,exit_price,gross_pnl,net_pnl,exit_reason,hold_seconds,matched_enriched,matched_events,matched_trade_ticks,matched_underlying_ticks,match_status,exclusion_reason,entry_order_id,exit_order_id,mfe,mae,pre_or_post_1pm,continuation_or_reversal,call_or_put,entry_slippage_points,exit_slippage_points,trade_tick_path,trade_tick_safe_id
20260323T101515|BFO:SENSEX26MAR73000PE|CONTINUATION_PUT|PUT,2026-03-23,BFO:SENSEX26MAR73000PE,CONTINUATION_PUT,PUT,2026-03-23T10:15:15.328800,2026-03-23T10:15:18.674387,1018.65,1021.65,1500.0,1500.0,TARGET_HIT,3.345587,True,True,False,False,reconciled,,PAPER-ENTRY-22,PAPER-EXIT-23,3.8999999999999773,-4.199999999999932,PRE_1PM,CONTINUATION,PUT,0.0,-0.8999999999999773,,20260323T101515_BFO_SENSEX26MAR73000PE_CONTINUATION_PUT_PUT
20260323T102000|BFO:SENSEX26MAR73000PE|CONTINUATION_PUT|PUT,2026-03-23,BFO:SENSEX26MAR73000PE,CONTINUATION_PUT,PUT,2026-03-23T10:20:00.550306,2026-03-23T10:20:07.140143,1059.0,1062.0,1500.0,1500.0,TARGET_HIT,6.589837,True,True,False,False,reconciled,,PAPER-ENTRY-24,PAPER-EXIT-25,5.0499999999999545,-0.25,PRE_1PM,CONTINUATION,PUT,0.0,-2.0499999999999545,,20260323T102000_BFO_SENSEX26MAR73000PE_CONTINUATION_PUT_PUT
20260323T102512|BFO:SENSEX26MAR72900PE|CONTINUATION_PUT|PUT,2026-03-23,BFO:SENSEX26MAR72900PE,CONTINUATION_PUT,PUT,2026-03-23T10:25:12.944728,2026-03-23T10:25:20.112710,1023.2,1026.2,1500.0,1500.0,TARGET_HIT,7.167982,True,True,False,False,reconciled,,PAPER-ENTRY-26,PAPER-EXIT-27,3.2000000000000455,0.0,PRE_1PM,CONTINUATION,PUT,0.0,-0.20000000000004547,,20260323T102512_BFO_SENSEX26MAR72900PE_CONTINUATION_PUT_PUT
20260323T103038|BFO:SENSEX26MAR72500CE|REVERSAL_CALL|CALL,2026-03-23,BFO:SENSEX26MAR72500CE,REVERSAL_CALL,CALL,2026-03-23T10:30:38.566813,2026-03-23T10:31:08.461263,1112.0,1114.0,1000.0,1000.0,TARGET_HIT,29.89445,True,True,False,False,reconciled,,PAPER-ENTRY-28,PAPER-EXIT-29,3.0,-2.599999999999909,PRE_1PM,REVERSAL,CALL,0.0,-1.0,,20260323T103038_BFO_SENSEX26MAR72500CE_REVERSAL_CALL_CALL
20260323T103512|BFO:SENSEX26MAR72500CE|CONTINUATION_CALL|CALL,2026-03-23,BFO:SENSEX26MAR72500CE,CONTINUATION_CALL,CALL,2026-03-23T10:35:13.158415,2026-03-23T10:35:16.551204,1102.95,1095.7,-3625.0,-3625.0,HARD_STOP_EXIT,3.392789,True,True,False,False,reconciled,,PAPER-ENTRY-30,PAPER-EXIT-32,0.0,-7.25,PRE_1PM,CONTINUATION,CALL,0.0,0.0,,20260323T103512_BFO_SENSEX26MAR72500CE_CONTINUATION_CALL_CALL
20260323T105002|BFO:SENSEX26MAR72900PE|CONTINUATION_PUT|PUT,2026-03-23,BFO:SENSEX26MAR72900PE,CONTINUATION_PUT,PUT,2026-03-23T10:50:02.485104,2026-03-23T10:50:04.679630,1009.05,1012.05,1500.0,1500.0,TARGET_HIT,2.194526,True,True,False,False,reconciled,,PAPER-ENTRY-33,PAPER-EXIT-34,4.7000000000000455,0.0,PRE_1PM,CONTINUATION,PUT,0.0,-1.7000000000000455,,20260323T105002_BFO_SENSEX26MAR72900PE_CONTINUATION_PUT_PUT
20260323T105516|BFO:SENSEX26MAR72900PE|CONTINUATION_PUT|PUT,2026-03-23,BFO:SENSEX26MAR72900PE,CONTINUATION_PUT,PUT,2026-03-23T10:55:17.141074,2026-03-23T10:55:22.635145,1049.65,1052.65,1500.0,1500.0,TARGET_HIT,5.494071,True,True,False,False,reconciled,,PAPER-ENTRY-35,PAPER-EXIT-36,3.349999999999909,-0.15000000000009095,PRE_1PM,CONTINUATION,PUT,0.0,-0.34999999999990905,,20260323T105516_BFO_SENSEX26MAR72900PE_CONTINUATION_PUT_PUT
20260323T110003|BFO:SENSEX26MAR72500CE|CONTINUATION_CALL|CALL,2026-03-23,BFO:SENSEX26MAR72500CE,CONTINUATION_CALL,CALL,2026-03-23T11:00:03.940447,2026-03-23T11:00:08.460240,1062.7,1056.0,-3350.0000000000227,-3350.0000000000227,HARD_STOP_EXIT,4.519793,True,True,False,False,reconciled,,PAPER-ENTRY-37,PAPER-EXIT-39,0.0,-6.7000000000000455,PRE_1PM,CONTINUATION,CALL,0.0,0.0,,20260323T110003_BFO_SENSEX26MAR72500CE_CONTINUATION_CALL_CALL
20260323T110500|BFO:SENSEX26MAR72500CE|CONTINUATION_CALL|CALL,2026-03-23,BFO:SENSEX26MAR72500CE,CONTINUATION_CALL,CALL,2026-03-23T11:05:00.328739,2026-03-23T11:05:07.100587,1080.0,1071.0,-4500.0,-4500.0,HARD_STOP_EXIT,6.771848,True,True,False,False,reconciled,,PAPER-ENTRY-40,PAPER-EXIT-42,1.900000000000091,-9.0,PRE_1PM,CONTINUATION,CALL,0.0,0.0,,20260323T110500_BFO_SENSEX26MAR72500CE_CONTINUATION_CALL_CALL
20260323T111003|BFO:SENSEX26MAR72600CE|CONTINUATION_CALL|CALL,2026-03-23,BFO:SENSEX26MAR72600CE,CONTINUATION_CALL,CALL,2026-03-23T11:10:04.116041,2026-03-23T11:10:22.086433,1065.35,1057.9,-3724.999999999909,-3724.999999999909,HARD_STOP_EXIT,17.970392,True,True,False,False,reconciled,,PAPER-ENTRY-43,PAPER-EXIT-45,2.400000000000091,-7.449999999999818,PRE_1PM,CONTINUATION,CALL,0.0,0.0,,20260323T111003_BFO_SENSEX26MAR72600CE_CONTINUATION_CALL_CALL
20260323T111512|BFO:SENSEX26MAR73000PE|CONTINUATION_PUT|PUT,2026-03-23,BFO:SENSEX26MAR73000PE,CONTINUATION_PUT,PUT,2026-03-23T11:15:12.425126,2026-03-23T11:15:16.827607,1023.85,1026.85,1499.9999999999432,1499.9999999999432,TARGET_HIT,4.402481,True,True,False,False,reconciled,,PAPER-ENTRY-46,PAPER-EXIT-47,5.149999999999977,-0.20000000000004547,PRE_1PM,CONTINUATION,PUT,0.0,-2.150000000000091,,20260323T111512_BFO_SENSEX26MAR73000PE_CONTINUATION_PUT_PUT
20260323T112500|BFO:SENSEX26MAR72600CE|CONTINUATION_CALL|CALL,2026-03-23,BFO:SENSEX26MAR72600CE,CONTINUATION_CALL,CALL,2026-03-23T11:25:01.224284,2026-03-23T11:25:33.344567,1039.25,1041.25,1000.0,1000.0,TARGET_HIT,32.120283,True,True,False,False,reconciled,,PAPER-ENTRY-48,PAPER-EXIT-49,3.2000000000000455,-4.150000000000091,PRE_1PM,CONTINUATION,CALL,0.0,-1.2000000000000455,,20260323T112500_BFO_SENSEX26MAR72600CE_CONTINUATION_CALL_CALL
20260323T113001|BFO:SENSEX26MAR72600CE|CONTINUATION_CALL|CALL,2026-03-23,BFO:SENSEX26MAR72600CE,CONTINUATION_CALL,CALL,2026-03-23T11:30:01.669449,2026-03-23T11:30:09.350953,1054.1,1056.1,1000.0,1000.0,TARGET_HIT,7.681504,True,True,False,False,reconciled,,PAPER-ENTRY-50,PAPER-EXIT-51,2.300000000000182,-4.099999999999909,PRE_1PM,CONTINUATION,CALL,0.0,-0.3000000000001819,,20260323T113001_BFO_SENSEX26MAR72600CE_CONTINUATION_CALL_CALL
20260323T113500|BFO:SENSEX26MAR72900PE|CONTINUATION_PUT|PUT,2026-03-23,BFO:SENSEX26MAR72900PE,CONTINUATION_PUT,PUT,2026-03-23T11:35:01.005159,2026-03-23T11:35:04.295234,1004.05,1007.05,1500.0,1500.0,TARGET_HIT,3.290075,True,True,False,False,reconciled,,PAPER-ENTRY-52,PAPER-EXIT-53,4.550000000000068,-0.049999999999954525,PRE_1PM,CONTINUATION,PUT,0.0,-1.5500000000000682,,20260323T113500_BFO_SENSEX26MAR72900PE_CONTINUATION_PUT_PUT
20260323T114001|BFO:SENSEX26MAR72600CE|CONTINUATION_CALL|CALL,2026-03-23,BFO:SENSEX26MAR72600CE,CONTINUATION_CALL,CALL,2026-03-23T11:40:01.210171,2026-03-23T11:40:02.317352,1015.05,1018.05,1500.0,1500.0,TARGET_HIT,1.107181,True,True,False,False,reconciled,,PAPER-ENTRY-54,PAPER-EXIT-55,3.7000000000000455,0.0,PRE_1PM,CONTINUATION,CALL,0.0,-0.7000000000000455,,20260323T114001_BFO_SENSEX26MAR72600CE_CONTINUATION_CALL_CALL
20260323T114503|BFO:SENSEX26MAR72900PE|CONTINUATION_PUT|PUT,2026-03-23,BFO:SENSEX26MAR72900PE,CONTINUATION_PUT,PUT,2026-03-23T11:45:04.053991,2026-03-23T11:45:14.097200,1032.5,1022.15,-5175.000000000011,-5175.000000000011,HARD_STOP_EXIT,10.043209,True,True,False,False,reconciled,,PAPER-ENTRY-56,PAPER-EXIT-58,2.5,-8.349999999999909,PRE_1PM,CONTINUATION,PUT,0.0,-2.0000000000001137,,20260323T114503_BFO_SENSEX26MAR72900PE_CONTINUATION_PUT_PUT
20260323T115002|BFO:SENSEX26MAR72500CE|CONTINUATION_CALL|CALL,2026-03-23,BFO:SENSEX26MAR72500CE,CONTINUATION_CALL,CALL,2026-03-23T11:50:02.649504,2026-03-23T11:50:14.943473,1067.35,1058.05,-4649.999999999977,-4649.999999999977,HARD_STOP_EXIT,12.293969,True,True,False,False,reconciled,,PAPER-ENTRY-59,PAPER-EXIT-61,2.6000000000001364,-9.299999999999955,PRE_1PM,CONTINUATION,CALL,0.0,0.0,,20260323T115002_BFO_SENSEX26MAR72500CE_CONTINUATION_CALL_CALL
20260323T115509|BFO:SENSEX26MAR72600CE|CONTINUATION_CALL|CALL,2026-03-23,BFO:SENSEX26MAR72600CE,CONTINUATION_CALL,CALL,2026-03-23T11:55:09.228023,2026-03-23T11:55:19.197613,1038.0,1041.0,1500.0,1500.0,TARGET_HIT,9.96959,True,True,False,False,reconciled,,PAPER-ENTRY-62,PAPER-EXIT-63,4.0,-1.9500000000000455,PRE_1PM,CONTINUATION,CALL,0.0,-1.0,,20260323T115509_BFO_SENSEX26MAR72600CE_CONTINUATION_CALL_CALL
