impulse_type,impulse_horizon_seconds,underlying_threshold_points,entry_lag_seconds,strike_bucket,max_hold_seconds,spread_pct_threshold,depth_threshold,event_count,tradable_event_count,harvest_3pt_rate,avg_mfe,avg_mae,net_expectancy_after_0_5_cost,worst_day_expectancy
U_1S_10PTS,1,10.0,2,ATM_100,10,0.015,250,111,111,0.2972972972972973,2.340990990990991,-2.3193693693693693,-0.7603603603603601,-1.1722222222222234
U_1S_20PTS,1,20.0,2,ATM_100,5,0.005,500,4,4,0.0,1.1750000000000016,-1.2624999999999993,-0.7624999999999993,-0.7624999999999993
U_1S_20PTS,1,20.0,2,ATM_100,5,0.01,500,4,4,0.0,1.1750000000000016,-1.2624999999999993,-0.7624999999999993,-0.7624999999999993
ACCEL_SPIKE,3,20.0,0,ATM_100,5,0.01,500,11,11,0.09090909090909091,1.3090909090909097,-1.4227272727272724,-0.7636363636363638,-0.7636363636363638
U_3S_20PTS,3,20.0,2,ATM_100,3,0.01,500,14,14,0.07142857142857142,0.8607142857142863,-1.2249999999999979,-0.7642857142857117,-2.4499999999999886
U_2S_20PTS,2,20.0,2,ATM,5,0.005,500,3,3,0.0,0.3666666666666695,-1.9666666666666661,-0.7666666666666634,-0.7666666666666634
U_2S_20PTS,2,20.0,2,ATM,5,0.01,500,3,3,0.0,0.3666666666666695,-1.9666666666666661,-0.7666666666666634,-0.7666666666666634
U_3S_30PTS,3,30.0,0,ATM_100,5,0.01,500,3,3,0.0,0.5166666666666705,-0.5999999999999979,-0.7666666666666645,-0.7666666666666645
U_5S_30PTS,5,30.0,1,ATM_200,3,0.015,500,20,20,0.05,0.5074999999999995,-0.7649999999999993,-0.7674999999999994,-0.7674999999999994
U_1S_10PTS,1,10.0,2,ATM_200,3,0.015,250,168,168,0.041666666666666664,0.6369047619047614,-0.8342261904761902,-0.7705357142857144,-22.799999999999955
U_2S_15PTS,2,15.0,3,ATM,10,0.01,500,7,7,0.2857142857142857,2.3000000000000003,-2.3642857142857134,-0.7714285714285698,-0.7714285714285698
U_1S_10PTS,1,10.0,2,ATM_100,10,0.01,250,104,104,0.3173076923076923,2.4480769230769233,-2.394711538461538,-0.771634615384615,-1.1722222222222234
ACCEL_SPIKE,3,20.0,1,ATM_100,10,0.005,250,42,42,0.23809523809523808,2.58095238095238,-2.6071428571428585,-0.7738095238095252,-7.900000000000006
U_1S_10PTS,1,10.0,2,ATM_200,5,0.015,250,168,168,0.07142857142857142,0.9014880952380948,-1.2309523809523806,-0.7741071428571429,-13.649999999999977
U_1S_10PTS,1,10.0,2,ATM_200,3,0.01,250,163,163,0.04294478527607362,0.6493865030674841,-0.8457055214723923,-0.7742331288343559,-22.799999999999955
U_1S_10PTS,1,10.0,2,ATM_200,5,0.005,250,133,133,0.09022556390977443,0.9928571428571423,-1.3676691729323307,-0.7763157894736842,-13.649999999999977
U_2S_20PTS,2,20.0,3,ATM_200,5,0.005,250,32,32,0.1875,1.3140625,-1.4578125000000006,-0.7765625000000007,-0.8516129032258075
U_3S_20PTS,3,20.0,0,ATM_100,5,0.01,500,14,14,0.07142857142857142,1.0892857142857155,-1.278571428571428,-0.7785714285714279,-0.7785714285714279
U_1S_10PTS,1,10.0,3,ATM_200,5,0.005,250,120,120,0.10833333333333334,1.1741666666666666,-1.4241666666666666,-0.780416666666667,-2.5
U_1S_10PTS,1,10.0,2,ATM_200,5,0.01,250,163,163,0.0736196319018405,0.919018404907975,-1.253374233128834,-0.7809815950920246,-13.649999999999977
U_2S_20PTS,2,20.0,3,ATM_100,3,0.005,250,29,29,0.06896551724137931,1.134482758620691,-1.1672413793103418,-0.7810344827586166,-1.849999999999909
U_5S_30PTS,5,30.0,2,ATM_100,5,0.005,500,3,3,0.0,0.6500000000000009,-0.46666666666666856,-0.7833333333333362,-0.7833333333333362
U_2S_15PTS,2,15.0,1,ATM_100,5,0.005,250,55,55,0.14545454545454545,1.7200000000000009,-1.4572727272727253,-0.783636363636363,-0.8384615384615378
U_1S_20PTS,1,20.0,2,ATM_200,3,0.01,250,18,18,0.05555555555555555,0.533333333333333,-0.9194444444444441,-0.7861111111111092,-0.7861111111111092
U_1S_20PTS,1,20.0,2,ATM_200,3,0.015,250,18,18,0.05555555555555555,0.533333333333333,-0.9194444444444441,-0.7861111111111092,-0.7861111111111092
U_2S_20PTS,2,20.0,3,ATM_200,5,0.015,500,22,22,0.09090909090909091,0.8522727272727276,-1.0613636363636358,-0.7863636363636359,-0.7863636363636359
U_3S_20PTS,3,20.0,3,ATM_200,10,0.01,500,26,26,0.15384615384615385,1.4192307692307695,-1.6288461538461547,-0.7865384615384622,-0.7865384615384623
U_3S_30PTS,3,30.0,3,ATM_100,5,0.01,500,4,4,0.0,0.3749999999999982,-0.7500000000000027,-0.7874999999999996,-0.7874999999999996
U_3S_30PTS,3,30.0,3,ATM_100,5,0.015,500,4,4,0.0,0.3749999999999982,-0.7500000000000027,-0.7874999999999996,-0.7874999999999996
U_3S_20PTS,3,20.0,1,ATM_100,5,0.015,500,16,16,0.0625,0.9531249999999996,-1.3687499999999992,-0.7875000000000003,-0.7875000000000003
U_3S_30PTS,3,30.0,3,ATM_200,3,0.01,500,8,8,0.0,0.4687500000000011,-0.7374999999999998,-0.7875000000000003,-0.7875000000000003
U_1S_15PTS,1,15.0,3,ATM_100,10,0.015,500,13,13,0.15384615384615385,1.4538461538461576,-2.030769230769229,-0.788461538461534,-0.9333333333333321
U_2S_20PTS,2,20.0,3,ATM_200,10,0.005,500,11,11,0.18181818181818182,1.3090909090909095,-1.931818181818182,-0.790909090909092,-0.790909090909092
U_2S_15PTS,2,15.0,2,ATM_200,10,0.01,500,48,48,0.08333333333333333,1.1406250000000002,-1.7874999999999996,-0.795833333333333,-0.795833333333333
U_2S_15PTS,2,15.0,2,ATM_200,10,0.015,500,51,51,0.0784313725490196,1.1098039215686277,-1.7352941176470587,-0.7960784313725485,-0.7960784313725486
U_2S_15PTS,2,15.0,3,ATM,5,0.015,250,32,32,0.21875,1.5859375,-2.1921874999999997,-0.7984374999999992,-1.1637931034482747
U_1S_10PTS,1,10.0,3,ATM_100,5,0.005,250,109,109,0.1651376146788991,1.4174311926605498,-1.7683486238532105,-0.7990825688073389,-0.9000000000000004
U_1S_15PTS,1,15.0,1,ATM_100,3,0.015,500,10,10,0.0,0.2550000000000014,-0.5299999999999994,-0.7999999999999987,-0.7999999999999986
U_3S_30PTS,3,30.0,3,ATM_100,5,0.005,500,3,3,0.0,0.28333333333333144,-0.9166666666666702,-0.7999999999999995,-0.7999999999999995
ACCEL_SPIKE,3,20.0,0,ATM_200,10,0.005,250,47,47,0.19148936170212766,1.577659574468085,-1.7468085106382973,-0.7999999999999999,-3.8999999999999773
U_3S_40PTS,3,40.0,3,ATM_200,3,0.015,250,1,1,0.0,0.05000000000000071,-0.3000000000000007,-0.8000000000000007,-0.8000000000000007
U_3S_30PTS,3,30.0,2,ATM,3,0.005,500,1,1,0.0,0.8999999999999915,-1.9500000000000028,-0.8000000000000114,-0.8000000000000114
U_3S_30PTS,3,30.0,2,ATM,3,0.01,500,1,1,0.0,0.8999999999999915,-1.9500000000000028,-0.8000000000000114,-0.8000000000000114
U_3S_30PTS,3,30.0,2,ATM,3,0.015,500,1,1,0.0,0.8999999999999915,-1.9500000000000028,-0.8000000000000114,-0.8000000000000114
U_1S_10PTS,1,10.0,2,ATM_200,3,0.005,250,133,133,0.05263157894736842,0.6928571428571423,-0.9417293233082702,-0.8045112781954888,-22.799999999999955
U_1S_15PTS,1,15.0,1,ATM_100,3,0.01,500,8,8,0.0,0.3062500000000017,-0.5874999999999992,-0.8062499999999984,-0.8062499999999984
U_2S_15PTS,2,15.0,3,ATM,5,0.01,250,30,30,0.23333333333333334,1.6683333333333332,-2.3199999999999994,-0.8066666666666659,-1.1999999999999986
U_1S_15PTS,1,15.0,0,ATM_100,10,0.005,500,5,5,0.2,1.7,-2.0100000000000007,-0.8100000000000008,-0.8100000000000008
U_1S_15PTS,1,15.0,3,ATM_200,10,0.01,250,54,54,0.18518518518518517,1.429629629629629,-1.8046296296296296,-0.8120370370370369,-0.8120370370370368
U_3S_20PTS,3,20.0,1,ATM_100,5,0.015,250,53,53,0.16981132075471697,1.5301886792452835,-1.7160377358490562,-0.8132075471698115,-0.8745098039215687
U_2S_20PTS,2,20.0,3,ATM_200,10,0.015,250,45,45,0.2,1.6322222222222216,-1.893333333333334,-0.8155555555555566,-1.5999999999999943
U_5S_30PTS,5,30.0,2,ATM_200,3,0.015,250,31,31,0.06451612903225806,0.7258064516129045,-1.0032258064516106,-0.8161290322580623,-0.9033333333333314
U_2S_25PTS,2,25.0,0,ATM_200,5,0.005,250,11,11,0.18181818181818182,1.3727272727272706,-1.3181818181818192,-0.8181818181818198,-0.8181818181818198
U_2S_15PTS,2,15.0,1,ATM_100,10,0.005,500,10,10,0.1,1.8349999999999995,-1.7749999999999997,-0.82,-0.82
U_1S_10PTS,1,10.0,1,ATM_100,3,0.01,500,27,27,0.037037037037037035,0.5888888888888896,-0.8333333333333338,-0.8203703703703703,-0.8203703703703703
U_2S_25PTS,2,25.0,1,ATM_100,10,0.005,250,7,7,0.14285714285714285,1.9357142857142833,-2.4642857142857144,-0.8214285714285724,-0.8214285714285724
U_5S_30PTS,5,30.0,2,ATM_200,3,0.01,250,30,30,0.06666666666666667,0.706666666666668,-1.033333333333331,-0.823333333333331,-0.9137931034482739
U_3S_20PTS,3,20.0,3,ATM_200,10,0.015,250,75,75,0.16,1.6079999999999997,-1.844,-0.8239999999999996,-4.062499999999993
U_2S_15PTS,2,15.0,1,ATM_100,5,0.015,250,68,68,0.1323529411764706,1.5375000000000008,-1.3926470588235278,-0.8242647058823525,-0.8699999999999996
U_1S_10PTS,1,10.0,1,ATM,10,0.015,500,12,12,0.08333333333333333,0.9541666666666669,-1.4375000000000007,-0.8250000000000006,-0.8250000000000006
U_2S_15PTS,2,15.0,0,ATM,10,0.005,250,29,29,0.3793103448275862,3.399999999999997,-3.308620689655172,-0.8275862068965539,-4.733333333333339
U_1S_15PTS,1,15.0,1,ATM_100,3,0.005,500,7,7,0.0,0.2785714285714305,-0.6499999999999991,-0.8285714285714266,-0.8285714285714266
U_1S_15PTS,1,15.0,3,ATM_100,5,0.015,250,41,41,0.1951219512195122,1.5609756097560985,-1.7768292682926814,-0.8292682926829239,-1.8666666666666363
U_1S_20PTS,1,20.0,0,ATM_100,10,0.015,500,5,5,0.4,1.77,-1.4800000000000013,-0.8300000000000001,-0.8300000000000001
U_2S_20PTS,2,20.0,3,ATM_100,10,0.01,500,8,8,0.125,1.7187500000000044,-2.9875000000000025,-0.8312499999999936,-1.085714285714285
U_1S_20PTS,1,20.0,0,ATM_200,5,0.01,250,12,12,0.0,0.9958333333333323,-1.1791666666666676,-0.8333333333333349,-0.8333333333333349
U_2S_15PTS,2,15.0,1,ATM_100,5,0.01,250,63,63,0.14285714285714285,1.64920634920635,-1.474603174603173,-0.836507936507936,-0.8866666666666662
U_5S_30PTS,5,30.0,1,ATM,10,0.01,250,8,8,0.375,3.643749999999999,-3.3187500000000014,-0.8375000000000021,-1.4250000000000114
U_5S_30PTS,5,30.0,1,ATM,10,0.015,250,8,8,0.375,3.643749999999999,-3.3187500000000014,-0.8375000000000021,-1.4250000000000114
U_1S_10PTS,1,10.0,3,ATM,10,0.015,500,13,13,0.15384615384615385,1.6884615384615365,-1.4961538461538475,-0.8384615384615406,-1.0041666666666669
U_2S_20PTS,2,20.0,3,ATM_200,5,0.01,500,19,19,0.10526315789473684,0.9078947368421053,-1.1868421052631575,-0.8394736842105257,-0.8394736842105257
U_2S_15PTS,2,15.0,2,ATM_200,3,0.01,250,101,101,0.039603960396039604,0.6990099009900986,-1.0871287128712865,-0.8410891089108904,-22.799999999999955
U_1S_10PTS,1,10.0,3,ATM_100,3,0.015,500,48,48,0.041666666666666664,0.6937500000000013,-0.9281249999999979,-0.8416666666666641,-1.849999999999909
U_2S_15PTS,2,15.0,3,ATM_200,5,0.005,250,83,83,0.12048192771084337,1.2102409638554215,-1.3891566265060245,-0.8421686746987956,-0.8585365853658541
U_2S_15PTS,2,15.0,2,ATM_200,3,0.015,250,104,104,0.038461538461538464,0.6850961538461535,-1.0754807692307689,-0.8423076923076918,-22.799999999999955
U_2S_15PTS,2,15.0,3,ATM_200,5,0.005,500,32,32,0.125,1.0625000000000009,-1.3296874999999997,-0.8437499999999993,-0.8437499999999993
U_2S_20PTS,2,20.0,3,ATM_100,3,0.015,500,10,10,0.1,1.1350000000000038,-1.0899999999999905,-0.8449999999999912,-1.849999999999909
U_1S_20PTS,1,20.0,3,ATM_100,10,0.01,250,14,14,0.2857142857142857,1.8428571428571452,-3.6214285714285666,-0.8464285714285662,-2.6249999999999716
U_2S_20PTS,2,20.0,2,ATM,10,0.005,250,12,12,0.25,2.5500000000000043,-2.633333333333326,-0.8499999999999938,-7.399999999999977
U_3S_30PTS,3,30.0,2,ATM_200,3,0.015,250,11,11,0.09090909090909091,0.7181818181818181,-1.1136363636363624,-0.8499999999999989,-0.8499999999999989
U_5S_30PTS,5,30.0,1,ATM_200,3,0.01,500,18,18,0.05555555555555555,0.505555555555555,-0.8388888888888881,-0.8499999999999994,-0.8499999999999994
U_3S_30PTS,3,30.0,0,ATM_100,3,0.005,500,2,2,0.0,0.05000000000000426,-0.5499999999999972,-0.8500000000000014,-0.8500000000000014
U_3S_40PTS,3,40.0,0,ATM_200,5,0.01,250,1,1,0.0,0.0,-0.3500000000000014,-0.8500000000000014,-0.8500000000000014
U_3S_40PTS,3,40.0,0,ATM_200,5,0.015,250,1,1,0.0,0.0,-0.3500000000000014,-0.8500000000000014,-0.8500000000000014
U_1S_15PTS,1,15.0,2,ATM_200,5,0.015,500,28,28,0.03571428571428571,0.6303571428571424,-0.9303571428571421,-0.8517857142857134,-0.8962962962962961
U_2S_15PTS,2,15.0,3,ATM,5,0.005,250,22,22,0.22727272727272727,1.8704545454545451,-2.4659090909090904,-0.8522727272727262,-1.418421052631577
U_1S_10PTS,1,10.0,3,ATM_100,5,0.015,250,131,131,0.1450381679389313,1.2908396946564882,-1.6889312977099236,-0.8526717557251903,-0.9406779661016952
U_2S_15PTS,2,15.0,2,ATM_200,10,0.005,500,35,35,0.11428571428571428,1.2000000000000002,-2.0314285714285707,-0.8528571428571423,-0.8528571428571424
U_2S_20PTS,2,20.0,3,ATM_200,3,0.005,500,11,11,0.18181818181818182,0.8772727272727274,-1.2363636363636352,-0.8545454545454537,-0.8545454545454537
U_2S_20PTS,2,20.0,2,ATM_200,5,0.005,500,10,10,0.0,0.7849999999999987,-1.2449999999999986,-0.8549999999999971,-0.9888888888888882
U_1S_15PTS,1,15.0,3,ATM_200,10,0.005,250,39,39,0.23076923076923078,1.6166666666666658,-1.928205128205128,-0.8551282051282046,-0.8551282051282046
U_1S_10PTS,1,10.0,1,ATM_100,3,0.005,500,18,18,0.0,0.5583333333333343,-0.8222222222222232,-0.8555555555555557,-0.8555555555555557
U_1S_10PTS,1,10.0,1,ATM,5,0.015,500,12,12,0.08333333333333333,0.46250000000000124,-0.6999999999999996,-0.8583333333333324,-0.8583333333333324
U_2S_15PTS,2,15.0,2,ATM_200,3,0.01,500,48,48,0.0,0.49270833333333314,-0.8812499999999996,-0.8593750000000003,-0.8593750000000003
U_1S_20PTS,1,20.0,2,ATM_100,5,0.015,500,5,5,0.0,0.9400000000000013,-1.1599999999999995,-0.8599999999999994,-0.8599999999999994
U_2S_15PTS,2,15.0,2,ATM_200,3,0.015,500,51,51,0.0,0.4764705882352939,-0.8696078431372548,-0.8607843137254906,-0.8607843137254905
U_3S_20PTS,3,20.0,1,ATM_100,5,0.01,250,49,49,0.1836734693877551,1.621428571428572,-1.8408163265306117,-0.8612244897959185,-0.9297872340425533
U_1S_20PTS,1,20.0,1,ATM_100,3,0.015,500,4,4,0.0,0.08750000000000013,-0.6749999999999998,-0.8624999999999992,-0.8624999999999992
U_1S_20PTS,1,20.0,3,ATM_200,3,0.01,500,10,10,0.0,0.39000000000000024,-0.759999999999999,-0.8649999999999995,-0.8649999999999995
U_1S_20PTS,1,20.0,3,ATM_200,3,0.015,500,10,10,0.0,0.39000000000000024,-0.759999999999999,-0.8649999999999995,-0.8649999999999995
ACCEL_SPIKE,3,20.0,1,ATM_100,5,0.015,250,50,50,0.18,1.5910000000000002,-1.7969999999999997,-0.8650000000000003,-0.932291666666667
U_2S_20PTS,2,20.0,2,ATM,5,0.005,250,12,12,0.16666666666666666,1.570833333333334,-1.9541666666666604,-0.8666666666666583,-7.399999999999977
U_1S_15PTS,1,15.0,3,ATM_100,5,0.01,250,39,39,0.20512820512820512,1.6192307692307704,-1.8499999999999983,-0.8679487179487148,-1.8666666666666363
ACCEL_SPIKE,3,20.0,3,ATM_200,10,0.015,250,72,72,0.16666666666666666,1.6215277777777777,-1.9173611111111113,-0.869444444444444,-4.062499999999993
ACCEL_SPIKE,3,20.0,3,ATM_100,5,0.015,500,18,18,0.1111111111111111,1.1583333333333345,-1.1583333333333334,-0.8694444444444454,-0.9264705882352964
U_1S_15PTS,1,15.0,2,ATM_200,10,0.005,500,19,19,0.10526315789473684,0.9894736842105267,-1.6157894736842107,-0.8710526315789461,-0.8972222222222221
U_3S_30PTS,3,30.0,2,ATM_200,3,0.01,250,10,10,0.1,0.66,-1.2149999999999987,-0.8749999999999988,-0.8749999999999988
U_3S_20PTS,3,20.0,3,ATM_200,5,0.005,500,16,16,0.1875,1.075,-1.328125,-0.8749999999999997,-0.8749999999999997
U_2S_15PTS,2,15.0,2,ATM,5,0.005,250,21,21,0.19047619047619047,1.599999999999999,-1.8999999999999966,-0.8761904761904754,-2.3333333333333335
ACCEL_SPIKE,3,20.0,3,ATM_100,10,0.01,500,15,15,0.2,2.003333333333336,-2.2200000000000006,-0.876666666666664,-1.0071428571428576
U_2S_20PTS,2,20.0,3,ATM,3,0.015,250,12,12,0.16666666666666666,0.9166666666666679,-1.4624999999999986,-0.8791666666666663,-0.9727272727272701
U_2S_20PTS,2,20.0,2,ATM_100,3,0.005,500,5,5,0.0,0.55,-1.2399999999999978,-0.8799999999999983,-0.8799999999999983
ACCEL_SPIKE,3,20.0,1,ATM_100,5,0.015,500,15,15,0.06666666666666667,0.943333333333333,-1.4599999999999993,-0.8800000000000003,-0.8800000000000004
U_1S_10PTS,1,10.0,1,ATM_100,10,0.015,500,34,34,0.08823529411764706,1.2000000000000008,-1.5558823529411758,-0.8808823529411756,-0.8808823529411757
U_5S_30PTS,5,30.0,3,ATM_200,3,0.015,500,16,16,0.0,0.3937500000000002,-0.7312499999999997,-0.8812499999999989,-0.8812499999999988
U_1S_10PTS,1,10.0,3,ATM_100,5,0.01,250,124,124,0.1532258064516129,1.3330645161290315,-1.7649193548387094,-0.881854838709677,-0.9788288288288292
ACCEL_SPIKE,3,20.0,1,ATM_100,5,0.01,250,47,47,0.19148936170212766,1.6808510638297878,-1.8957446808510632,-0.8882978723404258,-0.9611111111111115
U_1S_15PTS,1,15.0,2,ATM_200,5,0.01,500,27,27,0.037037037037037035,0.6296296296296291,-0.964814814814814,-0.8888888888888878,-0.9365384615384613
U_1S_15PTS,1,15.0,2,ATM_200,10,0.015,500,28,28,0.07142857142857142,0.9678571428571432,-1.4499999999999997,-0.8892857142857135,-0.9074074074074073
U_3S_30PTS,3,30.0,3,ATM_200,3,0.005,500,7,7,0.0,0.3857142857142871,-0.8428571428571426,-0.8928571428571433,-0.8928571428571433
U_5S_30PTS,5,30.0,1,ATM,3,0.01,250,8,8,0.125,1.4562500000000007,-1.4875000000000025,-0.8937499999999989,-0.9000000000000057
U_5S_30PTS,5,30.0,1,ATM,3,0.015,250,8,8,0.125,1.4562500000000007,-1.4875000000000025,-0.8937499999999989,-0.9000000000000057
U_5S_30PTS,5,30.0,3,ATM_200,5,0.015,500,16,16,0.0,0.5375000000000001,-1.0875,-0.8937499999999993,-0.8937499999999993
U_3S_30PTS,3,30.0,3,ATM_100,10,0.01,250,9,9,0.2222222222222222,1.8333333333333333,-2.7222222222222228,-0.8944444444444465,-0.8944444444444465
U_3S_30PTS,3,30.0,3,ATM_100,10,0.015,250,9,9,0.2222222222222222,1.8333333333333333,-2.7222222222222228,-0.8944444444444465,-0.8944444444444465
U_2S_20PTS,2,20.0,2,ATM_100,3,0.015,500,11,11,0.0,0.3772727272727275,-0.9409090909090895,-0.8954545454545446,-0.8954545454545446
U_2S_15PTS,2,15.0,3,ATM,3,0.005,250,22,22,0.22727272727272727,1.281818181818181,-1.8568181818181813,-0.897727272727273,-1.1684210526315788
U_3S_20PTS,3,20.0,1,ATM_100,10,0.015,250,53,53,0.24528301886792453,2.306603773584906,-2.64245283018868,-0.8981132075471703,-7.900000000000006
U_1S_10PTS,1,10.0,3,ATM_100,3,0.005,250,109,109,0.11009174311926606,1.044954128440367,-1.3064220183486228,-0.8995412844036691,-4.150000000000034
U_2S_25PTS,2,25.0,0,ATM_100,10,0.005,250,5,5,0.0,1.040000000000002,-1.3999999999999986,-0.8999999999999957,-0.8999999999999957
U_2S_25PTS,2,25.0,0,ATM_100,10,0.01,250,5,5,0.0,1.040000000000002,-1.3999999999999986,-0.8999999999999957,-0.8999999999999957
U_3S_30PTS,3,30.0,0,ATM_100,10,0.01,250,6,6,0.0,0.6749999999999995,-1.524999999999998,-0.8999999999999962,-0.8999999999999962
U_5S_30PTS,5,30.0,2,ATM_200,5,0.015,250,31,31,0.12903225806451613,1.0548387096774208,-1.517741935483869,-0.8999999999999988,-1.1066666666666658
ACCEL_SPIKE,3,20.0,2,ATM_100,10,0.015,500,17,17,0.058823529411764705,1.3558823529411783,-1.6735294117647044,-0.8999999999999995,-1.5
U_5S_30PTS,5,30.0,1,ATM,3,0.005,500,2,2,0.5,2.6499999999999986,-3.0500000000000043,-0.9000000000000057,-0.9000000000000057
U_5S_30PTS,5,30.0,1,ATM,3,0.01,500,2,2,0.5,2.6499999999999986,-3.0500000000000043,-0.9000000000000057,-0.9000000000000057
U_5S_30PTS,5,30.0,1,ATM,3,0.015,500,2,2,0.5,2.6499999999999986,-3.0500000000000043,-0.9000000000000057,-0.9000000000000057
U_5S_30PTS,5,30.0,2,ATM_100,10,0.005,250,18,18,0.16666666666666666,1.7944444444444427,-2.81388888888889,-0.9027777777777813,-0.9406250000000012
U_2S_20PTS,2,20.0,3,ATM,3,0.01,250,11,11,0.18181818181818182,0.9590909090909104,-1.5863636363636346,-0.904545454545454,-1.0099999999999971
U_2S_20PTS,2,20.0,2,ATM_200,10,0.005,500,10,10,0.1,1.120000000000002,-1.7200000000000006,-0.9049999999999964,-0.9611111111111096
U_1S_10PTS,1,10.0,3,ATM_100,3,0.015,250,131,131,0.09923664122137404,0.9545801526717558,-1.253435114503816,-0.9091603053435108,-4.150000000000034
U_5S_30PTS,5,30.0,1,ATM_100,5,0.01,250,17,17,0.23529411764705882,1.979411764705884,-1.8588235294117639,-0.9117647058823521,-4.025000000000006
U_5S_30PTS,5,30.0,1,ATM_100,5,0.015,250,17,17,0.23529411764705882,1.979411764705884,-1.8588235294117639,-0.9117647058823521,-4.025000000000006
ACCEL_SPIKE,3,20.0,2,ATM,5,0.015,500,6,6,0.0,0.4083333333333317,-1.4666666666666657,-0.9166666666666662,-0.9166666666666662
U_3S_30PTS,3,30.0,2,ATM_200,5,0.005,500,3,3,0.3333333333333333,1.349999999999999,-0.8000000000000007,-0.9166666666666679,-0.9166666666666679
U_1S_15PTS,1,15.0,2,ATM_200,10,0.01,500,27,27,0.07407407407407407,0.9740740740740743,-1.5037037037037035,-0.9203703703703694,-0.9403846153846153
U_3S_20PTS,3,20.0,3,ATM_200,10,0.01,250,71,71,0.15492957746478872,1.6183098591549294,-1.91830985915493,-0.9225352112676052,-4.062499999999993
U_1S_10PTS,1,10.0,3,ATM_100,3,0.01,500,41,41,0.04878048780487805,0.7475609756097576,-1.0426829268292659,-0.9243902439024361,-1.849999999999909
ACCEL_SPIKE,3,20.0,2,ATM,3,0.015,500,6,6,0.0,0.3583333333333318,-1.3166666666666658,-0.9250000000000008,-0.9250000000000008
U_1S_15PTS,1,15.0,2,ATM_200,5,0.005,500,19,19,0.05263157894736842,0.6763157894736834,-0.9999999999999991,-0.9263157894736826,-0.997222222222222
U_1S_20PTS,1,20.0,2,ATM_200,3,0.005,250,11,11,0.09090909090909091,0.6590909090909084,-1.2636363636363634,-0.9272727272727246,-0.9272727272727246
U_1S_10PTS,1,10.0,2,ATM,10,0.015,250,45,45,0.37777777777777777,2.776666666666667,-2.692222222222222,-0.9277777777777759,-2.2333333333333294
U_2S_15PTS,2,15.0,1,ATM,5,0.015,500,9,9,0.1111111111111111,0.7666666666666676,-0.9555555555555547,-0.9277777777777764,-0.9277777777777764
U_2S_25PTS,2,25.0,1,ATM_200,10,0.01,250,14,14,0.21428571428571427,1.3249999999999993,-1.5642857142857136,-0.9321428571428563,-0.9321428571428563
U_2S_25PTS,2,25.0,1,ATM_200,10,0.015,250,14,14,0.21428571428571427,1.3249999999999993,-1.5642857142857136,-0.9321428571428563,-0.9321428571428563
U_1S_20PTS,1,20.0,1,ATM_100,3,0.005,500,3,3,0.0,0.08333333333333333,-0.8333333333333334,-0.9333333333333323,-0.9333333333333323
U_1S_20PTS,1,20.0,1,ATM_100,3,0.01,500,3,3,0.0,0.08333333333333333,-0.8333333333333334,-0.9333333333333323,-0.9333333333333323
U_2S_20PTS,2,20.0,0,ATM_200,10,0.005,250,31,31,0.22580645161290322,1.7032258064516121,-2.070967741935485,-0.9370967741935485,-1.3000000000000114
U_2S_25PTS,2,25.0,3,ATM_200,3,0.01,500,4,4,0.0,0.46249999999999947,-1.0,-0.9375,-0.9375
U_2S_25PTS,2,25.0,3,ATM_200,3,0.015,500,4,4,0.0,0.46249999999999947,-1.0,-0.9375,-0.9375
U_1S_10PTS,1,10.0,2,ATM,10,0.015,500,19,19,0.21052631578947367,1.8473684210526335,-1.5000000000000016,-0.9394736842105251,-0.9444444444444451
U_3S_20PTS,3,20.0,1,ATM_100,3,0.005,500,10,10,0.1,0.7899999999999988,-1.249999999999999,-0.9399999999999995,-0.9399999999999995
ACCEL_SPIKE,3,20.0,1,ATM_100,3,0.005,500,10,10,0.1,0.7899999999999988,-1.249999999999999,-0.9399999999999995,-0.9399999999999995
U_1S_10PTS,1,10.0,3,ATM_100,3,0.01,250,124,124,0.10483870967741936,0.9870967741935485,-1.309677419354838,-0.9403225806451606,-4.150000000000034
U_5S_30PTS,5,30.0,3,ATM_100,3,0.015,250,22,22,0.045454545454545456,0.6886363636363636,-1.400000000000001,-0.9409090909090899,-1.0380952380952382
U_5S_30PTS,5,30.0,2,ATM_200,5,0.01,250,30,30,0.13333333333333333,1.0466666666666682,-1.5649999999999982,-0.9416666666666652,-1.1568965517241367
U_1S_15PTS,1,15.0,1,ATM_100,5,0.005,500,7,7,0.0,0.5071428571428598,-0.9142857142857136,-0.9428571428571405,-0.9428571428571405
U_1S_20PTS,1,20.0,0,ATM,10,0.01,250,7,7,0.2857142857142857,3.250000000000002,-3.614285714285714,-0.9428571428571421,-0.9428571428571421
U_1S_20PTS,1,20.0,0,ATM,10,0.015,250,7,7,0.2857142857142857,3.250000000000002,-3.614285714285714,-0.9428571428571421,-0.9428571428571421
U_1S_15PTS,1,15.0,3,ATM_100,10,0.01,500,11,11,0.18181818181818182,1.536363636363641,-2.336363636363634,-0.94545454545454,-1.1349999999999985
U_2S_20PTS,2,20.0,3,ATM_200,10,0.01,250,42,42,0.19047619047619047,1.6107142857142849,-1.9857142857142864,-0.9464285714285726,-1.5999999999999943
U_3S_20PTS,3,20.0,1,ATM_100,10,0.01,250,49,49,0.2653061224489796,2.4346938775510205,-2.825510204081634,-0.9489795918367351,-7.900000000000006
